AGRUPACION1,estado,municipio,tipo,producto,DESCRIPCION,VALOR,TABULADO,ESTATUS
,12,Copanatoyac,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,0.2400000000000,ena17_mun_agri13,Cifras Definitivas
,12,Cualác,Anuales,Chile,Producción obtenida-Toneladas,0.8700000000000,ena17_mun_agri13,Cifras Definitivas
,12,Cualác,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,23.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Anuales,Calabaza,Producción obtenida-Toneladas,0.4000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Anuales,Chile,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Anuales,Ejote,Producción obtenida-Toneladas,0.1600000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Anuales,Frijol,Producción obtenida-Toneladas,0.2800000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1106.6400000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilapa de Álvarez,Perennes,Otros cultivos,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilpancingo de los Bravo,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,45.1000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Chilpancingo de los Bravo,Perennes,Pino,Producción obtenida-Toneladas,4.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Anuales,Chile,Producción obtenida-Toneladas,14.6000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Anuales,Cilantro,Producción obtenida-Toneladas,0.8000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,139.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Anuales,Rábano,Producción obtenida-Toneladas,0.9600000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Anuales,Sandía,Producción obtenida-Toneladas,12.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Huamuxtitlán,Perennes,Otros cultivos,Producción obtenida-Toneladas,11.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Iguala de la Independencia,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,314.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Malinaltepec,Anuales,Cilantro,Producción obtenida-Toneladas,0.1200000000000,ena17_mun_agri13,Cifras Definitivas
,12,Malinaltepec,Anuales,Rábano,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,12,Malinaltepec,Anuales,Tomate de cáscara,Producción obtenida-Toneladas,0.1300000000000,ena17_mun_agri13,Cifras Definitivas
,12,Malinaltepec,Anuales,Otros cultivos,Producción obtenida-Toneladas,0.1300000000000,ena17_mun_agri13,Cifras Definitivas
,12,Mártir de Cuilapan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,39.8000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Olinalá,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,20.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Pilcaya,Anuales,Chile,Producción obtenida-Toneladas,50.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Pilcaya,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,355.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Pilcaya,Anuales,Pepino,Producción obtenida-Toneladas,1048.2000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Quechultenango,Anuales,Chile,Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Quechultenango,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,111.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Quechultenango,Anuales,Pepino,Producción obtenida-Toneladas,101.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Taxco de Alarcón,Anuales,Chile,Producción obtenida-Toneladas,1.2000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Taxco de Alarcón,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,8.2500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Taxco de Alarcón,Perennes,Fresa,Producción obtenida-Toneladas,0.0700000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tecoanapa,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,5.4000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tepecoacuilco de Trujano,Anuales,Calabaza,Producción obtenida-Toneladas,2.4000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tepecoacuilco de Trujano,Anuales,Chile,Producción obtenida-Toneladas,0.8500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tepecoacuilco de Trujano,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,88.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tepecoacuilco de Trujano,Anuales,Pepino,Producción obtenida-Toneladas,10.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tepecoacuilco de Trujano,Anuales,Otros cultivos,Producción obtenida-Toneladas,1.2500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tetipac,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,15.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tixtla de Guerrero,Perennes,Crisantemo,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tixtla de Guerrero,Perennes,Otros cultivos,Producción obtenida-Toneladas,1.1500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Betabel,Producción obtenida-Toneladas,0.0200000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Cilantro,Producción obtenida-Toneladas,0.0500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Col,Producción obtenida-Toneladas,0.0300000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Coliflor,Producción obtenida-Toneladas,0.0600000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Ejote,Producción obtenida-Toneladas,0.0700000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2.5000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Lechuga,Producción obtenida-Toneladas,0.0900000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Rábano,Producción obtenida-Toneladas,0.0400000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlacoapa,Anuales,Zanahoria,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,12,Tlalixtaquilla de Maldonad,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,12.0000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Xalpatláhuac,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1.5000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Cochoapa el Grande,Anuales,Chile,Producción obtenida-Toneladas,0.2500000000000,ena17_mun_agri13,Cifras Definitivas
,12,Cochoapa el Grande,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1.2000000000000,ena17_mun_agri13,Cifras Definitivas
,12,Cochoapa el Grande,Perennes,Fresa,Producción obtenida-Toneladas,0.6300000000000,ena17_mun_agri13,Cifras Definitivas
,12,Iliatenco,Anuales,Frijol,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acatlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1300.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acatlán,Perennes,Nopal blanco,Producción obtenida-Toneladas,0.1200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acaxochitlán,Anuales,Col,Producción obtenida-Toneladas,0.9000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acaxochitlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2808.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acaxochitlán,Perennes,Aguacate,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Acaxochitlán,Perennes,Nopal blanco,Producción obtenida-Toneladas,76.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Anuales,Chile,Producción obtenida-Toneladas,188.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2148.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Anuales,Pepino,Producción obtenida-Toneladas,15.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Perennes,Fresa,Producción obtenida-Toneladas,4.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Perennes,Nopal blanco,Producción obtenida-Toneladas,8.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Actopan,Perennes,Rosa,Producción obtenida-Toneladas,2.4000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Agua Blanca de Iturbide,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,123.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Agua Blanca de Iturbide,Anuales,Pepino,Producción obtenida-Toneladas,0.6000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Alfajayucan,Anuales,Chile,Producción obtenida-Toneladas,300.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Alfajayucan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,471.2000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Alfajayucan,Perennes,Fresa,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Almoloya,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,225.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Almoloya,Perennes,Frambuesa,Producción obtenida-Toneladas,1.9200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Apan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,617.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Apan,Perennes,Nopal blanco,Producción obtenida-Toneladas,200.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,El Arenal,Anuales,Chile,Producción obtenida-Toneladas,17.3000000000000,ena17_mun_agri13,Cifras Definitivas
,13,El Arenal,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2344.8500000000000,ena17_mun_agri13,Cifras Definitivas
,13,El Arenal,Anuales,Lechuga,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,El Arenal,Perennes,Nopal blanco,Producción obtenida-Toneladas,510.9000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Atitalaquia,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,60.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Atotonilco el Grande,Perennes,Fresa,Producción obtenida-Toneladas,12.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Atotonilco el Grande,Perennes,Nopal blanco,Producción obtenida-Toneladas,2.6000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Atotonilco el Grande,Perennes,Otros cultivos,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Atotonilco de Tula,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,40.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Cardonal,Anuales,Chile,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Cardonal,Anuales,Cilantro,Producción obtenida-Toneladas,0.1200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Cardonal,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,0.0500000000000,ena17_mun_agri13,Cifras Definitivas
,13,Cuautepec de Hinojosa,Perennes,Nopal blanco,Producción obtenida-Toneladas,500.6000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Cuautepec de Hinojosa,Perennes,Rosa,Producción obtenida-Toneladas,1.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Chapantongo,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,3.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Chilcuautla,Anuales,Chile,Producción obtenida-Toneladas,50.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Chilcuautla,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2265.2000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Epazoyucan,Anuales,Hongo seta,Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Epazoyucan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,886.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Francisco I. Madero,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,118.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Anuales,Calabaza,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,242.5200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Anuales,Lechuga,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Anuales,Zanahoria,Producción obtenida-Toneladas,6.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Perennes,Fresa,Producción obtenida-Toneladas,100.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Perennes,Nopal blanco,Producción obtenida-Toneladas,0.8400000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Perennes,Zarzamora,Producción obtenida-Toneladas,5.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huasca de Ocampo,Perennes,Otros cultivos,Producción obtenida-Toneladas,0.0500000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huautla,Perennes,Rosa,Producción obtenida-Toneladas,0.1000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huejutla de Reyes,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,6.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huichapan,Anuales,Chile,Producción obtenida-Toneladas,30.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Huichapan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,65.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Ixmiquilpan,Anuales,Chile,Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Ixmiquilpan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,523.4600000000000,ena17_mun_agri13,Cifras Definitivas
,13,Metepec,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2853.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Agustín Metzquititlán,Anuales,Calabaza,Producción obtenida-Toneladas,6.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Agustín Metzquititlán,Anuales,Ejote,Producción obtenida-Toneladas,23.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Agustín Metzquititlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,518.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Agustín Metzquititlán,Perennes,Otros cultivos,Producción obtenida-Toneladas,0.1000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Metztitlán,Anuales,Chile,Producción obtenida-Toneladas,0.2500000000000,ena17_mun_agri13,Cifras Definitivas
,13,Metztitlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1075.9100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Mineral del Chico,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,19.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Mineral del Chico,Anuales,Pepino,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Mineral del Chico,Perennes,Nopal blanco,Producción obtenida-Toneladas,0.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,La Misión,Anuales,Chile,Producción obtenida-Toneladas,0.0500000000000,ena17_mun_agri13,Cifras Definitivas
,13,La Misión,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,29.1000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Mixquiahuala de Juárez,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Nicolás Flores,Anuales,Cebolla,Producción obtenida-Toneladas,0.0200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Nicolás Flores,Anuales,Chile,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Nicolás Flores,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,0.3000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Nopala de Villagrán,Perennes,Nopal blanco,Producción obtenida-Toneladas,19.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Omitlán de Juárez,Anuales,Hongo seta,Producción obtenida-Toneladas,0.1200000000000,ena17_mun_agri13,Cifras Definitivas
,13,Omitlán de Juárez,Perennes,Nopal blanco,Producción obtenida-Toneladas,1.2800000000000,ena17_mun_agri13,Cifras Definitivas
,13,Pacula,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,4.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Salvador,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,150.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Salvador,Perennes,Nopal blanco,Producción obtenida-Toneladas,68.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,San Salvador,Perennes,Otros cultivos,Producción obtenida-Toneladas,4.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Santiago de Anaya,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Santiago de Anaya,Perennes,Nopal blanco,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Singuilucan,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,34.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tasquillo,Anuales,Chile,Producción obtenida-Toneladas,35.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tasquillo,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,755.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Anuales,Calabaza,Producción obtenida-Toneladas,7.2500000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Anuales,Chile,Producción obtenida-Toneladas,2745.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,393.9000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Anuales,Pepino,Producción obtenida-Toneladas,69.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Anuales,Tomate de cáscara,Producción obtenida-Toneladas,3.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Perennes,Fresa,Producción obtenida-Toneladas,4.5000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tecozautla,Perennes,Otros cultivos,Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tepeapulco,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tepetitlán,Anuales,Chile,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tepetitlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,32.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tepetitlán,Anuales,Otros cultivos,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tetepango,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,18.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tezontepec de Aldama,Perennes,Rosa,Producción obtenida-Toneladas,5.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tlahuiltepa,Anuales,Acelga,Producción obtenida-Toneladas,0.0400000000000,ena17_mun_agri13,Cifras Definitivas
,13,Tlahuiltepa,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,0.0600000000000,ena17_mun_agri13,Cifras Definitivas
,13,Xochicoatlán,Anuales,Acelga,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Xochicoatlán,Anuales,Chile,Producción obtenida-Toneladas,0.0100000000000,ena17_mun_agri13,Cifras Definitivas
,13,Xochicoatlán,Perennes,Lily (Flor),Producción obtenida-Toneladas,0.4500000000000,ena17_mun_agri13,Cifras Definitivas
,13,Xochicoatlán,Perennes,Nopal blanco,Producción obtenida-Toneladas,0.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zacualtipán de Ángeles,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,5.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zacualtipán de Ángeles,Perennes,Nopal blanco,Producción obtenida-Toneladas,2.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zapotlán de Juárez,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,120.0000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zimapán,Anuales,Chile,Producción obtenida-Toneladas,1.8000000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zimapán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,389.8800000000000,ena17_mun_agri13,Cifras Definitivas
,13,Zimapán,Perennes,Otros cultivos,Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Acatic,Anuales,Champiñón,Producción obtenida-Toneladas,0.5000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Acatlán de Juárez,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,450.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Acatlán de Juárez,Perennes,Frambuesa,Producción obtenida-Toneladas,90.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ahualulco de Mercado,Anuales,Chile,Producción obtenida-Toneladas,830.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ahualulco de Mercado,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,103.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ahualulco de Mercado,Perennes,Arándano,Producción obtenida-Toneladas,409.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ahualulco de Mercado,Perennes,Zarzamora,Producción obtenida-Toneladas,41.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Amacueca,Anuales,Chile,Producción obtenida-Toneladas,250.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Amacueca,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,800.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Amacueca,Perennes,Frambuesa,Producción obtenida-Toneladas,281.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Amatitán,Perennes,Arándano,Producción obtenida-Toneladas,421.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ameca,Anuales,Chile,Producción obtenida-Toneladas,990.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ameca,Anuales,Pepino,Producción obtenida-Toneladas,250.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,San Juanito de Escobedo,Anuales,Chile,Producción obtenida-Toneladas,14267.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,San Juanito de Escobedo,Anuales,Pepino,Producción obtenida-Toneladas,12.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Arandas,Anuales,Frijol,Producción obtenida-Toneladas,0.4500000000000,ena17_mun_agri13,Cifras Definitivas
,14,Arandas,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,674.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Arandas,Perennes,Arándano,Producción obtenida-Toneladas,10.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,El Arenal,Perennes,Arándano,Producción obtenida-Toneladas,42.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atemajac de Brizuela,Perennes,Otros cultivos,Producción obtenida-Toneladas,0.0400000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atotonilco el Alto,Anuales,Chile,Producción obtenida-Toneladas,420.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atotonilco el Alto,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,540.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atotonilco el Alto,Anuales,Pepino,Producción obtenida-Toneladas,650.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atotonilco el Alto,Anuales,Otros cultivos,Producción obtenida-Toneladas,60.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atoyac,Anuales,Calabaza,Producción obtenida-Toneladas,25.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atoyac,Anuales,Chile,Producción obtenida-Toneladas,289.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atoyac,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,77.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atoyac,Perennes,Frambuesa,Producción obtenida-Toneladas,50.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Atoyac,Perennes,Zarzamora,Producción obtenida-Toneladas,30.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Autlán de Navarro,Anuales,Chile,Producción obtenida-Toneladas,30.9200000000000,ena17_mun_agri13,Cifras Definitivas
,14,Autlán de Navarro,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,13653.8000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ayotlán,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,2428.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Ayotlán,Anuales,Pepino,Producción obtenida-Toneladas,3.2000000000000,ena17_mun_agri13,Cifras Definitivas
,14,La Barca,Anuales,Chile,Producción obtenida-Toneladas,2100.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,La Barca,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,7280.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,La Barca,Perennes,Fresa,Producción obtenida-Toneladas,0.6400000000000,ena17_mun_agri13,Cifras Definitivas
,14,Casimiro Castillo,Anuales,Sandía,Producción obtenida-Toneladas,9.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Zapotlán el Grande,Anuales,Jitomate (tomate rojo),Producción obtenida-Toneladas,1.0000000000000,ena17_mun_agri13,Cifras Definitivas
,14,Zapotlán el Grande,Perennes,Arándano,Producción obtenida-Toneladas,1564.1000000000000,ena17_mun_agri13,Cifras Definitivas
